ENGG1811|5295844|Dang, Richard                                     |3782/2|COMPIS|010.898|21T1|19891209|M
DPST1091|5200565|Ding, Yuan Yuchen                                 |3784/3|COMPY1|080.704|21T1|19980115|M
COMP2521|5284664|Song, Jing Sophia Yi Yue                          |3785/2|COMPSS|074.099|21T1|19940822|F
COMP3411|5224832|Chen, Joshua Caleb                                |8543|COMPA1|033.632|21T1|19910908|M
DPBS1140|5260790|Chau, Tim Ali Hao                                 |7002/1|CVENAH|043.638|21T1|19961005|M
COMP9020|5251912|Li, William Leon Rohan                            |8543|COMPA1|052.010|21T1|19970309|M
COMP3331|5218595|Wong, Yifan Jiawei                                |3778/1|COMPAS COMPSS|068.328|21T1|20030524|M
COMP9902|5271718|Nguyen, Rahul Brendan                             |7543|COMPAS COMPSS|022.036|21T1|20000114|M
COMP1010|5237729|Li, Kevin Tao Matthew Oscar                       |8543|COMPA1|045.356|21T1|19951203|M
COMP1511|5240006|Xie, Chun Long Nicolas                            |3707/3|COMPAS COMPSS|051.990|21T1|20011020|M
COMP2521|5205329|Deng, Harry Frank                                 |7001/1|COMPBH|036.221|21T1|19960613|M
COMP1531|5205966|Lam, Jessica Sarah Angela                         |7543|COMPER|011.701|21T1|20021204|F
COMP2041|5256468|He, Grace Xin Rachel                              |3778/3|SENGAH|066.911|21T1|19960107|F
COMP1511|5204685|Pan, Zeyu Ka Oscar                                |3784/2|ECONL1|069.456|21T1|19990309|M
COMP1531|5266070|Huang, Yi Emily Jennifer                          |3785/3|COMPY1|054.198|21T1|19980314|F
COMP9417|5270684|Zhang, Joshua Jian                                |8543|COMPA1|070.094|21T1|19981010|M
COMP3311|5284988|Guo, Jordan Ke Han                                |3784/4|MATHE1|030.658|21T1|20011204|M
COMP9020|5240932|Dong, Jennifer Yu                                 |2645|CODEA1|039.279|21T1|19980708|F
ENGG1811|5207541|He, Ryan Marcus Anthony                           |7002/1|COMPCS|073.273|21T1|19760921|M
COMP3411|5248768|Liu, Michael Chen Christopher                     |8543|COMPA1|045.989|21T1|20020916|M
COMP3311|5226245|Jiang, Yuhao Ke                                   |3768/4|ECONL1|081.067|21T1|20020907|M
SENG3011|5257559|Kim, Yue Karl                                     |3707/2|COMPA1 UNDL-U|090.839|21T1|19991126|M
COMP3311|5227524|Ng, Yu Alan                                       |3132/1|CEICAH COMPA1|051.652|21T1|20011111|M
ENGG1811|5204762|Tan, David                                        |7003/1|MTRNAH|097.384|21T1|19980210|M
COMP3231|5269354|Wu, Grace Michelle                                |8543|COMPA1|077.856|21T1|20001005|F
DPST1013|5294952|Liu, James Yiming                                 |8543|COMPA1|073.487|21T1|20000729|M
COMP9517|5232576|Liu, William Jian                                 |8543|COMPA1|077.393|21T1|20000610|M
COMP9334|5238093|Wang, Mohammad Yan Tong                           |7004/1|COMPCS|036.593|21T1|19980217|M
COMP9315|5236327|Li, Michael Yu                                    |8543|COMPA1|039.789|21T1|19810923|M
COMP9321|5282271|Zhang, Benjamin Kai                               |8543|COMPA1|058.583|21T1|19960205|M
COMP3231|5230722|Zhong, Jun Lin Christian Zeyu                     |3061/1|CHEMM1|056.931|21T1|19920308|M
COMP9331|5284010|Wang, Andrew                                      |8543|COMPA1|060.437|21T1|19990930|M
COMP2521|5248678|Li, Alex Wei                                      |3778/3|COMPA1|085.664|21T1|19860910|M
COMP9315|5282243|Li, David Yijie Oscar Thomas                      |8543|COMPA1|040.294|21T1|20000106|M
COMP4337|5253310|Hu, Zheng Rui                                     |3786/2|COMPCS COMPSS|062.526|21T1|20020716|M
COMP3411|5241870|Liu, Justin Henry                                 |3778/3|SENGAH|028.843|21T1|19990625|M
COMP3231|5292075|Huang, Joshua                                     |8543|SENGAH|033.443|21T1|19961218|M
COMP3131|5228953|Lu, Yi                                            |3789/2|COMPBH|035.427|21T1|19970429|F
COMP6451|5263117|Xu, Kevin Rahul                                   |3707/3|COMPAS|024.735|21T1|19980912|M
COMP2041|5257132|Jain, Liam Henry Jeffrey                          |3707/1|COMPA1 MTRNAH|007.783|21T1|19970209|M
COMP1511|5220599|Lu, Peter Kenneth                                 |3778/1|COMPCS|052.463|21T1|20010615|M
COMP9201|5288051|Wu, Ying Sarah                                    |3783/3|COMPY1 DIGMD2|095.184|21T1|19970124|F
COMP1531|5215736|Wan, Alexander                                    |7001/1|BINFAH|061.840|21T1|19990711|M
COMP6441|5247320|Ye, John Yuxuan                                   |8338|COMPA1 MTRNAH|000.586|21T1|19950522|M
COMP1531|5214711|Shao, Yilin Alice                                 |3154/4|PATHA1 SENGAH|051.292|21T1|19980113|F
COMP6080|5221438|Liu, Daniel Chun Stephen                          |8543|COMPA1|078.446|21T1|20020419|M
COMP3411|5232812|Chau, Alvin Tim                                   |7543|COMPI1|036.355|21T1|19750210|M
COMP3891|5254851|Li, Xin                                           |8543|COMPA1|080.154|21T1|19970302|F
COMP3311|5267240|Lee, Yi Tuan                                      |1650|COMPSS|057.520|21T1|20000626|M
COMP9902|5292014|Li, Jing Grace Emily                              |8543|COMPA1|043.116|21T1|20020407|F
COMP1511|5276664|Xu, Yuhao Martin                                  |3778/3|COMPAS|007.145|21T1|20020409|M
COMP9417|5262452|Li, Matthew Gabriel                               |8543|COMPA1|082.796|21T1|19980201|M
COMP1511|5231973|Gao, Luke Liang Zheng                             |7543|COMPFR|019.754|21T1|19981022|M
COMP9021|5292393|Liang, Jun Christian David Christopher            |3785/3|COMPER|046.297|21T1|20001221|M
COMP1531|5256877|Song, Alex                                        |3785/3|ECONL1|056.417|21T1|19901224|M
COMP3411|5206632|Wang, Sarah Xinyi                                 |8543|COMPA1|019.434|21T1|20001201|F
COMP3900|5287881|Fan, Yan Charles                                  |3959/3|MTRNAH|022.773|21T1|20000115|M
COMP9315|5238593|Chen, Anna Catherine Jiaqi                        |8543|SENGAH|077.554|21T1|19970721|F
COMP9991|5225917|Liang, Chun                                       |3978/2|DPENL1|057.598|21T1|19991228|M
COMP1511|5272140|Liu, Daniel Ziyi Gabriel                          |3707/2|COMPAS|055.325|21T1|19980207|M
COMP9318|5245839|Chen, Emily Alice                                 |3785/2|COMPAS|037.503|21T1|19990807|F
COMP1511|5203919|Wei, Jeffrey Samuel Darren Jiaqi                  |3778/3|COMPAS|094.735|21T1|20000804|M
DPBS1140|5252208|Xu, Jessica                                       |3778/2|SENGAH|008.399|21T1|20021112|F
COMP9021|5288291|Nguyen, Nathan Simon Vincent                      |1650|MTRNAH|031.467|21T1|20020721|M
COMP1511|5244579|Shi, Sean Peng Yuan                               |7543|COMPER|065.046|21T1|19941024|M
COMP9021|5276122|Li, William Xin                                   |8543|COMPA1|056.090|21T1|20021207|M
COMP9331|5287196|Jin, Peng Kai Jeffrey                             |5543|SENGAH|037.613|21T1|19990913|M
COMP1531|5205562|Lee, Jack                                         |3707/2|COMPAS|085.361|21T1|20000414|M
COMP1511|5299082|Wu, James Tuan Frank Eric                         |8543|COMPA1|055.685|21T1|19990210|M
COMP3821|5280873|Zhao, Sophia Sophia Yilin Grace                   |3789/1|COMPAS COMPSS|061.701|21T1|19970430|F
COMP1010|5202795|Li, Xin                                           |8543|COMPA1|084.240|21T1|19980506|F
COMP2521|5252551|Liu, Anna                                         |8543|COMPA1|037.709|21T1|19950829|F
COMP9417|5223294|Xu, Christian Henry Cheuk                         |3768/3|MTRNAH PHYSC1|041.574|21T1|19951214|M
COMP2521|5282047|He, Angus Jack                                    |7543|COMPBH|007.722|21T1|19981103|M
COMP3411|5292567|Liu, Andrew                                       |8543|COMPA1|052.899|21T1|20011027|M
COMP1531|5243063|Lu, Raymond                                       |3788/3|INFSA1 SENGAH|033.790|21T1|20010907|M
COMP3900|5200008|Ma, Jun Patrick Max                               |3674/1|COMPI1 MATHM1|059.217|21T1|19970723|M
COMP9902|5296676|Zhu, Adam Isaac                                   |3707/3|DPBSA1|090.415|21T1|19990511|M
COMP9992|5294995|Liu, Samuel                                       |8543|COMPA1|012.170|21T1|20011030|M
COMP2041|5275979|Han, Ying                                         |3707/3|MTRNAH|034.666|21T1|20011122|F
COMP1511|5272342|Xu, Grace Alice Jessica                           |3778/1|COMPA1|007.903|21T1|20021122|F
COMP9321|5217678|Pham, Ziyi Ke Tim Benjamin                        |3707/3|GMATDH|030.204|21T1|19960710|M
COMP1511|5272373|Qiu, Jing                                         |3558/4|DPENA1|078.997|21T1|20010223|M
DPBS1140|5282496|Lyu, Zihao Yue Ka                                 |3674/1|ENGGAH|087.730|21T1|20000906|M
COMP9334|5222754|Wang, Sarah Angela Sophia                         |8543|COMPA1|098.485|21T1|19891129|F
COMP3231|5202785|Li, Daniel Zihan                                  |3778/1|COMPA1|078.381|21T1|19970328|M
COMP3331|5254027|Qian, Tony Marcus                                 |3764/1|COMPAH|053.662|21T1|19930119|M
COMP6080|5251718|Chen, Max Jacob                                   |3778/2|COMPA1|052.947|21T1|19940207|M
COMP1511|5210994|Zhang, Samuel Isaac                               |8543|COMPA1|030.577|21T1|19971130|M
COMP2521|5278550|Zhou, Yang Yuhang                                 |3778/1|COMPA1|013.791|21T1|19880420|M
COMP9417|5285619|Wu, Justin Dominic Kai                            |3778/1|COMPCS|098.616|21T1|19970807|M
ENGG1811|5283591|Wu, Jason Hao                                     |3778/2|COMPCS|010.530|21T1|20001220|M
COMP9991|5299547|Huynh, Charles                                    |7004/1|COMPY1|003.628|21T1|20010627|M
COMP1531|5215451|Do, Yuhang Brendan                                |3786/2|MINEAH|060.967|21T1|19990329|M
COMP1511|5266813|Sun, Frank Winston Yuchen Ka                      |3781/2|COMPA1 MATHT1|024.193|21T1|19950717|M
COMP1531|5284906|Jain, Alex David Henry George                     |3707/2|COMPZ1|051.139|21T1|20001121|M
COMP9315|5229984|Lin, Darren Yuxin                                 |3778/2|COMPA1|061.506|21T1|19950929|M
COMP1511|5207018|Liu, Kevin Alvin Mitchell                         |8543|COMPA1|089.513|21T1|19980519|M
COMP9331|5261994|Zhang, Xin                                        |8543|COMPA1|033.044|21T1|19980625|F
COMP9900|5211272|Wang, Jing Alice                                  |8543|COMPA1|045.513|21T1|19970730|F
COMP3311|5215790|Jiang, Yilin Jing                                 |3784/1|SENGAH|027.890|21T1|19980315|F
COMP2521|5203542|Liu, Nicholas Chen Aaron                          |8543|COMPA1|018.194|21T1|20020207|M
COMP1531|5243920|Yang, Martin Haoyu                                |3784/2|COMPAS COMPSS|077.153|21T1|20030123|M
COMP3411|5258412|Wang, Aaron Mohammed Tim                          |3778/2|SENGAH|044.788|21T1|20021226|M
DPBS1140|5219513|Yang, Jing Yilin                                  |3781/2|COMPA1 CVENAH|054.912|21T1|19750213|F
COMP9334|5278686|Zheng, Christopher Justin Andrew                  |3707/1|COMPCS|047.870|21T1|19800201|M
COMP9315|5230950|Huang, Ryan                                       |3707/1|COMPA1|040.825|21T1|20011107|M
COMP9315|5282573|Zhang, Kevin                                      |8543|COMPA1|084.816|21T1|19950826|M
DPGE1001|5242795|Yang, Jiaqi Andy Alex Yijie                       |3764/1|COMPBH|022.206|21T1|19940925|M
COMP4141|5296409|Kim, Han Yuchen Nicolas                           |3785/3|UNDL-U|075.065|21T1|20020816|M
DPBS1120|5212107|Tang, Dylan Oscar                                 |3784/2|SENGAH|031.179|21T1|19661218|M
COMP9315|5231267|Liao, James                                       |3784/1|COMPA1 DIGMD2|062.043|21T1|20000715|M
COMP9331|5203989|Liu, Nathan Henry Han Jeremy Han                  |3784/1|COMPSS|012.641|21T1|19981003|M
COMP2041|5241914|Yu, Emily Yi                                      |3785/4|COMPCS COMPDS|016.569|21T1|19980524|F
COMP2041|5218466|Li, James                                         |8543|COMPA1|024.958|21T1|20010612|M
COMP3311|5238015|Wang, Patrick                                     |3778/2|COMPAS|052.866|21T1|20030403|M
DPGE1002|5224250|Zhang, David Harry                                |3778/3|COMPCS|093.581|21T1|19920123|M
COMP9021|5241777|Huang, Alexander Jeffrey                          |8543|COMPA1|071.824|21T1|19930831|M
COMP6080|5248378|Zhao, Steven Brian                                |3778/2|COMPAS COMPSS|063.323|21T1|19820707|M
COMP1511|5249889|Zhu, Yi Dean                                      |8543|COMPAS|051.207|21T1|20011010|M
COMP3231|5286687|Wang, Emily Rachel Sophia                         |8543|COMPA1|037.189|21T1|20021221|F
COMP9021|5292049|Chen, Ryan Winston Haoyu                          |8543|COMPA1|016.584|21T1|20000808|M
COMP2521|5249194|Chen, Andrew Michael Tim Aaron Zhe                |8543|COMPA1|088.179|21T1|19781225|M
SENG2021|5256358|Zhang, Patrick Dylan Henry                        |1650|COMPSS|072.536|21T1|19971118|M
DPST1013|5281522|Yu, Marcus Harrison Anson                         |3778/2|COMPCS|051.853|21T1|20000426|M
COMP1511|5214920|Shen, Jiaqi Rachel                                |3781/2|SENGAH|085.238|21T1|19991126|F
COMP2111|5269671|Park, Alan Henry Gabriel Peng                     |7003/1|COMPZ1|061.548|21T1|19990608|M
COMP9024|5225047|Zhan, Jing Andy                                   |3155/4|COMPAS COMPES|068.847|21T1|20020420|M
COMP9021|5268564|Yuan, Derek                                       |3784/4|DPBSA1|089.278|21T1|19941126|M
COMP9024|5249102|Lee, James Gordon Yuxuan Simon                    |3707/2|COMPA1|057.191|21T1|19910919|M
COMP9337|5226758|Zhang, Xin Grace Rachel                           |8543|COMPA1|043.653|21T1|19970403|F
COMP3411|5231309|Lin, Brian Isaac Jonathan                         |7004/1|COMPAS|055.103|21T1|20020525|M
COMP3311|5221193|Jain, Victor Yuxin Tong Alex Jin                  |3764/3|UNDL-U|067.788|21T1|19961008|M
COMP1511|5231024|Zhan, Mark                                        |1650|COMPSS|084.988|21T1|19960212|M
COMP6441|5295556|Li, James                                         |8543|COMPA1|032.509|21T1|20001202|M
COMP1511|5239959|Liu, Alexander Adrian Brendan                     |8543|COMPA1|035.539|21T1|19960814|M
DPST1091|5241466|Du, Benjamin Haoran                               |3959/2|DPENM1|041.008|21T1|19980729|M
COMP9020|5230035|Xie, Paul                                         |3707/2|DPBSA1|023.696|21T1|19900204|M
COMP9321|5295879|Cao, Winston                                      |3782/1|BIOMDS|069.218|21T1|20020215|M
COMP9900|5225453|Ding, Anthony                                     |3778/2|DPSTE1|087.230|21T1|20020618|M
COMP2521|5266836|Zhou, Brendan Nicholas                            |3707/1|COMPBH|027.146|21T1|19900303|M
DPST1014|5290188|Lu, Darren John Isaac                             |3707/1|COMPCS|091.248|21T1|19950923|M
COMP9318|5225313|Xu, Angus Daniel                                  |3785/1|COMPBH|005.792|21T1|19990120|M
DPBS1150|5245714|Huang, John                                       |3778/2|COMPCS|012.417|21T1|19970816|M
COMP1531|5208295|Liu, Daniel                                       |8543|COMPA1|069.754|21T1|19990629|M
DPST1091|5249692|Smith, Mohammed Peng Rory Cheuk Yan               |3926/3|DPSTR1|044.413|21T1|20030412|M
DPST1091|5239645|Tang, Ethan Wei Cheuk                             |3778/1|COMPSS|077.128|21T1|19981110|M
COMP9315|5282237|Ren, Anna Michelle Jiaqi                          |3707/1|MTRNAH|074.351|21T1|19910416|F
COMP9020|5277596|Xie, Oscar                                        |7004/1|COMPA1|068.395|21T1|19930609|M
COMP9315|5200164|Yang, Jonathan Andrew Benjamin                    |3784/2|UNDL-U|029.134|21T1|20000327|M
COMP2521|5297352|Yuan, Dylan                                       |3778/1|COMPA1|079.236|21T1|19990904|M
DPST1051|5243180|Chen, Matthew                                     |8543|COMPA1|050.337|21T1|19991018|M
COMP9315|5273083|Yang, Mohammad Alan                               |8338|COMPA1 MTRNAH|084.803|21T1|20000218|M
COMP1531|5296122|Wu, Alice                                         |3778/3|COMPAS COMPSS|036.159|21T1|20010419|F
COMP1511|5243146|Zhang, Darren Ricky Zihao                         |3789/1|COMPI1 MATHU1|086.813|21T1|20030211|M
COMP9021|5271182|Guo, Jessica Sarah                                |3707/2|COMPAS COMPSS|038.070|21T1|19910618|F
COMP9318|5255074|Zhang, Grace                                      |3778/2|COMPCS|028.429|21T1|20020728|F
DPGE1003|5250496|Zhang, Sarah Michelle Alice Shu                   |8543|COMPA1|066.774|21T1|20020322|F
COMP9331|5286487|Dong, Tuan Justin Michael                         |3785/4|COMPAH|073.377|21T1|20020526|M
COMP9315|5214438|Li, Benjamin                                      |8543|COMPA1|057.256|21T1|20000727|M
COMP2041|5263993|Lu, Sean                                          |1650|COMPAS|040.392|21T1|19971006|M
COMP9417|5222217|Wang, Sarah Michelle Grace Jiaqi                  |8543|COMPA1|058.038|21T1|20000620|F
COMP3231|5201990|Chen, Joshua Jie                                  |8543|COMPA1|070.375|21T1|20030501|M
COMP9315|5253706|Tong, Calvin Jun Robert Jin Jin                   |3584/4|COMPI1 CVENAH|055.570|21T1|19990915|M
COMP9902|5202488|Chen, Nicholas Henry Victor                       |8543|COMPA1|073.871|21T1|19850523|M
COMP3821|5283468|Zhong, Yiwei                                      |3674/3|SOLABH|050.941|21T1|19930120|M
COMP3231|5261510|Wu, Lucas Zheng                                   |1650|MECHAH|099.733|21T1|19950620|M
COMP2041|5272921|Wu, Andy Anson Rahul                              |3778/3|SENGAH|048.012|21T1|19990218|M
COMP9021|5232038|Tang, Emily                                       |3785/5|DPBSA1|055.596|21T1|19790208|F
COMP6841|5201207|Qiu, Xin Samuel                                   |3767/4|COMPAS COMPAS|061.857|21T1|19850125|M
COMP3900|5295002|Xu, Anthony Oscar Angus James                     |8543|COMPSS|041.836|21T1|19961212|M
DPST1021|5204799|Guo, Andy Jack Derek Yi                           |7001/1|COMPAS COMPDS|004.618|21T1|20021230|M
DPGE1002|5242161|Li, Michael                                       |8543|COMPA1|059.624|21T1|20000516|M
DPGE1001|5218545|Liu, Jason Mark Chi                               |3778/1|COMPAS|014.309|21T1|19981223|M
COMP6080|5298773|Yin, Chen Joshua                                  |3772/5|ELECPS|029.703|21T1|19981213|M
COMP2041|5268992|Zhang, Andrew Kevin                               |8543|COMPA1|034.991|21T1|20000511|M
COMP3231|5211014|Sharma, Andrew                                    |3991/3|FINSA1 MTRNAH|067.700|21T1|20000517|M
SENG3011|5281176|Liu, Sarah                                        |8543|COMPA1|026.987|21T1|19951004|F
COMP9315|5231812|Xu, Adam                                          |7002/1|SENGAH|026.407|21T1|19971007|M
COMP9417|5271642|Chan, Bowen Joseph Jie                            |3785/2|COMPAS|038.638|21T1|20031005|M
COMP1511|5237667|Huang, William Kai Edward                         |3778/3|SENGAH|076.274|21T1|20020325|M
COMP3411|5277172|Kang, Jiahao                                      |3673/1|COMPER|059.300|21T1|19901213|M
DPST1013|5243382|Dai, Jennifer Emily                               |3782/4|SENGD1|055.941|21T1|19970917|F
COMP2521|5250902|Yu, Max Varun Han                                 |3707/4|UNDL-U|054.169|21T1|19961217|M
DPST1013|5268491|Chen, Nicholas Ka Harrison Kevin                  |8543|COMPA1|088.483|21T1|19900314|M
COMP1511|5201880|Jiang, Rachel Jessica Michelle                    |3707/2|MTRNAH|054.127|21T1|19990210|F
COMP3311|5249561|Deng, Paul Joshua Harrison                        |3764/2|CVENFT|071.122|21T1|20000401|M
COMP3331|5209725|Shao, Jessica Siqi                                |3767/4|COMPI1 PSYCA1|018.352|21T1|20020902|F
DPGE1001|5268952|Liu, Emily Yilin Jing                             |3707/2|COMPA1|064.990|21T1|20000430|F
COMP1511|5218006|Zhang, Hannah                                     |3778/1|COMPCS|043.924|21T1|20030613|F
COMP1511|5202318|Zhu, Richard                                      |7004/1|COMPA1 MTRNAH|000.644|21T1|19960911|M
COMP1511|5220051|Deng, Joseph Yuxin Yiwei                          |3959/1|MTRNES|051.887|21T1|19990713|M
DPGE1001|5223065|Zhang, Alexander Vincent Jay                      |8543|COMPA1|048.932|21T1|20000402|M
COMP2521|5249044|Liu, Jessica                                      |8543|COMPA1|035.626|21T1|19920402|F
COMP1511|5276467|Yu, Ethan Ali                                     |3959/2|COMPAS|046.426|21T1|19980315|M
COMP2521|5219132|Li, Sarah                                         |8543|COMPA1|090.920|21T1|19970916|F
COMP4951|5281199|Yao, Yan Christopher                              |3707/1|COMPBH|087.299|21T1|19990829|M
COMP9318|5273000|Smith, Lachlan Yuchen                             |3785/2|MTRND1|070.325|21T1|19921102|M
DPBS1120|5203687|Xu, Xin Michelle                                  |3707/1|COMPCS|012.124|21T1|20020911|F
COMP3331|5294333|Lu, Alex Joseph                                   |3707/3|COMPA1|045.741|21T1|19880712|M
COMP2041|5244648|Li, Rachel Anna Siqi                              |3784/4|UNDL-U|030.297|21T1|20021122|F
COMP1531|5249391|Fu, Jake Rohan                                    |3983/4|COMPCS|032.479|21T1|19990910|M
DPGE1002|5254497|Zhao, Aaron Christopher Jun                       |3707/1|COMPA1|072.383|21T1|19920418|M
COMP3311|5264039|Zhan, Jacob                                       |3784/2|UNDL-U|049.308|21T1|19950123|M
COMP9814|5211438|Dong, Mitchell Mohammed                           |7002/1|COMPAS|078.452|21T1|19981002|M
COMP2521|5278133|Wu, Steven Rory                                   |8543|COMPA1|018.126|21T1|19940226|M
COMP9417|5276639|Zhang, Joshua Tong                                |8543|COMPA1|070.023|21T1|20011226|M
COMP6080|5273123|Zhang, Ethan Frank                                |8543|COMPA1|047.597|21T1|19890418|M
COMP9311|5249804|Zhang, Ethan Oscar Henry                          |8543|COMPA1|067.456|21T1|20001107|M
COMP9321|5227149|Li, William Tao Joseph                            |8543|COMPA1|056.353|21T1|19990322|M
COMP3311|5276238|Hou, David Charles                                |3761/1|CHEMB1 COMPA1|065.266|21T1|19970409|M
COMP3311|5229306|Li, William Jie                                   |8543|COMPA1|081.599|21T1|19940212|M
DPST1032|5266791|Hoang, Marcus Jacob Long                          |3778/2|COMPA1 FINSA1|060.444|21T1|20030210|M
COMP3411|5205481|Wong, Jeffrey Mohammed Yan                        |3785/1|DPSTF1|022.570|21T1|19921209|M
COMP9417|5228083|Yang, Joshua Zhe                                  |3778/1|COMPAS|065.696|21T1|20030524|M
COMP9315|5213861|Smith, Lucas Zachary Max                          |3673/1|COMPI1 DIGME2|015.387|21T1|19951106|M
COMP1010|5274978|Liu, Aaron                                        |3785/1|COMPAS|061.608|21T1|20030126|M
COMP3891|5261416|Shi, Yuchen James                                 |3785/3|COMPAS COMPSS|068.037|21T1|20000215|M
COMP4337|5240811|Gao, Adam Yuxuan Jack                             |3784/2|COMPCS|050.606|21T1|19960411|M
COMP3411|5271642|Chan, Bowen Joseph Jie                            |3785/2|COMPAS|038.638|21T1|20031005|M
DPGE1001|5230320|Xie, Gabriel Peng Victor                          |3768/3|COMPY1|053.201|21T1|20010310|M
DPST1032|5267635|Yang, Joshua                                      |3778/2|SENGAH|083.613|21T1|19951124|M
COMP9517|5244570|Lyu, Yang Yan Victor                              |3707/1|COMPA1 MATHM1|068.686|21T1|20010701|M
COMP9020|5248602|Xie, Gordon Aaron Steven                          |3778/2|COMPSS|066.280|21T1|19861004|M
COMP9311|5268813|Huang, James Hao                                  |3707/1|COMPAS|073.166|21T1|19971025|M
COMP1511|5251065|Lo, Cameron Darren                                |3767/5|BIOMDS SENGAH|056.717|21T1|19950330|M
COMP3331|5214364|Deng, Alex Austin                                 |3674/2|MATHTS|081.539|21T1|19961208|M
COMP2521|5281943|Liu, Catherine Anna Siqi                          |3778/3|SENGAH|013.969|21T1|20000114|F
SENG2991|5237692|Zhong, Gabriel Karl Rahul                         |7004/1|ENGGAH|019.518|21T1|19980303|M
COMP9417|5277940|Yang, Edward Henry                                |3707/1|COMPCS|069.608|21T1|19950723|M
COMP9201|5291016|Wong, Joel                                        |3782/1|DPENG1|078.269|21T1|19970730|M
COMP9318|5279602|Tang, Robert Mohammed                             |3785/2|COMPAS COMPSS|081.522|21T1|19940302|M
COMP6080|5290322|Lu, Ying Hannah                                   |3706/2|COMPES|065.070|21T1|20001116|F
SENG2021|5227307|Kim, Henry Caleb                                  |3785/1|COMPER|044.804|21T1|19990530|M
COMP3821|5286297|Xu, Victor                                        |3736/2|MATHM1 SENGAH|085.277|21T1|19990225|M
COMP9315|5260814|Yang, Shu Michelle                                |1650|COMPA1 MTRNAH|018.685|21T1|19991011|F
COMP3231|5288513|Ho, Gabriel Daniel                                |3784/1|COMPA1|085.865|21T1|19981103|M
DPST1014|5211274|Jiang, Zachary Long                               |3778/2|COMPCS|002.605|21T1|19971030|M
COMP1531|5291523|Zhang, Alexander Yiwei Christian                  |3707/1|MTRNAH|045.447|21T1|20030327|M
COMP3231|5272226|Wang, Sarah Catherine Emily                       |8543|COMPA1|032.949|21T1|20020611|F
COMP4951|5260716|Jia, Dean Jonathan Xin                            |3959/2|ELECBS|042.365|21T1|19990628|M
DPST1013|5215590|Jiang, Angela Michelle                            |3764/2|DPENP1|077.335|21T1|19931019|F
COMP3821|5242602|Zheng, Ricky Joshua                               |3778/1|MATHE1|073.305|21T1|20030201|M
COMP9020|5292493|Wang, James Zheng                                 |8543|COMPA1|057.162|21T1|19910502|M
COMP6441|5299644|Gu, Robert                                        |3961/5|DPEND1|030.900|21T1|19960920|M
COMP1511|5283480|Yang, Karl                                        |8750/2|COMPA1 ECONJ1|030.734|21T1|20030417|M
COMP6841|5270997|Liu, Jun Ricky                                    |3707/1|SENGAH|081.744|21T1|19970224|M
COMP1511|5236673|Wu, Timothy                                       |3784/2|COMPAS|030.281|21T1|20020206|M
COMP6080|5224623|Zhao, Henry                                       |3707/1|COMPAS|072.849|21T1|19921017|M
DPST1091|5211183|Yang, Yang Wei .                                  |3784/1|COMPA1|029.062|21T1|19950721|M
COMP3311|5279008|Mao, Yuhao Aaron                                  |3785/1|DPENG1|015.161|21T1|19991215|M
COMP3231|5278717|Zhu, Xin Michelle                                 |3707/4|COMPSS|034.913|21T1|20030618|F
COMP9315|5295704|Gao, Samuel Peng                                  |3784/1|DPENO1|062.907|21T1|19930622|M
ENGG1811|5249052|Do, Joshua George Rahul Tim                       |3764/6|COMPFR|007.864|21T1|19981024|M
COMP9517|5260436|Lin, Jiaqi                                        |3131/2|COMPDS COMPSS|046.656|21T1|20020730|F
COMP3331|5242290|Liu, Ryan                                         |8543|SENGAH|068.946|21T1|20000520|M
COMP1511|5269251|Huang, Eric Kelvin Haoyu Lin                      |3785/5|COMPCS|045.333|21T1|20010326|M
SENG3011|5254492|Li, Jessica Catherine Xin                         |8543|COMPA1|083.246|21T1|19971115|F
COMP1511|5225917|Liang, Chun                                       |3978/2|DPENL1|057.598|21T1|19991228|M
COMP3891|5273982|Hu, Xin                                           |3959/3|COMPY1|052.268|21T1|19950202|F
COMP9334|5242290|Liu, Ryan                                         |8543|SENGAH|068.946|21T1|20000520|M
COMP3411|5229171|Chung, Lucas                                      |3778/2|ELECAH|085.048|21T1|19971120|M
COMP9311|5220519|Ho, Jin Yu Yixuan Nicolas                         |3778/1|COMPSS|025.795|21T1|19800122|M
COMP4953|5236428|Xu, Noah Jordan Darren                            |3707/1|DPBSA1|012.317|21T1|19950616|M
COMP9315|5245325|Zhao, Jing                                        |3707/1|COMPCS|020.159|21T1|20030210|F
SENG3011|5200817|Wong, Caleb Mitchell                              |3785/3|COMPSS|036.438|21T1|19960415|M
COMP3231|5271954|Smith, Jiahao Justin Anthony                      |3784/1|COMPA1 FINSR1|017.038|21T1|20010118|M
SENG3011|5263039|Zhong, Muhammad Kai                               |3785/1|COMPFR|050.493|21T1|19940514|M
COMP4141|5251885|Li, Jiaqi Angela Sarah Jennifer                   |7002/1|COMPCS|029.626|21T1|19830109|F
COMP9321|5286248|Nguyen, Anthony Tim Zihan                         |7543|COMPZ1|089.584|21T1|19950903|M
COMP9318|5251002|Hu, Angus Timothy Brendan Darren                  |8338|COMPY1|039.716|21T1|19980801|M
COMP9021|5201252|Zhan, Cheuk Jake                                  |3784/1|COMPI1 MGMTA1|088.016|21T1|20010822|M
COMP9321|5280934|Fan, Caleb Jiawei Yifan                           |3781/4|COMPSS|026.450|21T1|20010206|M
